"ID","location","size_est","size_actual","charcoal_present","smoker_present","salads","burgers","hotdogs","chicken","beyond_items"
2403,"backyard","small",13,0,1,6.14250034275058,0,1,1,0
2404,"backyard","small",6,1,0,3.90988378665978,1,1,1,0
2405,"campsite","small",11,1,0,8.68011562626004,1,1,1,1
2406,"backyard","small",15,0,0,10.2634057048218,1,1,1,0
2407,"beach","small",9,1,0,6.85644518480273,1,1,1,0
2408,"campsite","small",10,1,1,5.85199115008787,1,1,1,1
2409,"backyard","small",17,1,0,12.772441925798,0,1,1,1
2410,"campsite","small",12,1,0,10.2918337618381,1,1,1,0
2411,"backyard","small",12,1,0,11.0629441573744,1,1,1,0
2412,"backyard","small",18,0,0,13.3391545956026,1,1,1,1
2413,"backyard","large",45,0,1,34.1888491173689,0,1,1,0
2414,"backyard","small",11,1,0,7.97276025792426,0,1,0,0
2415,"backyard","small",12,0,0,10.309631088606,0,1,1,0
2416,"backyard","small",10,0,0,7.06299515833104,1,1,0,0
2417,"backyard","small",8,1,0,4.74287947687789,1,1,0,0
2418,"backyard","small",11,1,0,9.7287343953028,1,1,0,0
2419,"backyard","small",13,1,0,8.47498126052531,0,1,1,0
2420,"backyard","small",11,0,0,9.31336017344226,1,1,1,0
2421,"backyard","large",45,0,0,28.7949546608103,1,1,0,0
2422,"backyard","large",44,1,0,35.9690716371613,1,1,1,0
2423,"beach","small",15,0,0,6.22905545403848,1,1,1,1
2424,"backyard","small",18,0,0,12.222242117507,0,0,1,0
2425,"campsite","large",37,0,0,27.5711866727658,0,1,0,0
2426,"backyard","large",40,1,0,24.2104280520214,1,1,1,0
2427,"campsite","large",40,1,1,26.1671189180477,1,1,0,1
2428,"backyard","small",9,0,0,5.43265866877043,1,1,1,0
2429,"campsite","small",11,1,1,9.06598394747353,0,1,0,0
2430,"backyard","small",10,0,0,5.76803213513483,1,1,1,0
2431,"backyard","large",40,1,0,27.4138705553331,1,1,1,0
2432,"campsite","small",16,1,0,7.80068756250142,1,1,0,1
2433,"backyard","large",38,0,1,27.0425897939915,1,1,1,0
2434,"backyard","small",13,0,1,8.5360934488235,1,1,0,1
2435,"backyard","small",12,0,1,6.74071720105922,1,1,0,0
2436,"backyard","small",7,0,0,7.32740707474969,1,1,1,0
2437,"beach","small",15,0,0,11.1685612345834,1,1,1,1
2438,"backyard","large",39,1,0,26.4283602069671,1,1,0,1
2439,"backyard","small",12,0,1,7.24807257190468,1,1,0,0
2440,"backyard","small",12,1,0,11.6642299726908,1,1,0,0
2441,"backyard","small",12,0,0,8.07277234855332,0,1,0,0
2442,"beach","small",12,1,0,6.19551826643321,1,1,0,0
2443,"backyard","small",15,1,0,10.2350430859725,1,0,0,1
2444,"backyard","small",15,1,0,11.390946029192,1,1,1,0
2445,"campsite","small",12,0,0,9.08810602608807,1,1,0,1
2446,"backyard","large",45,1,0,34.5200451863092,1,1,0,0
2447,"backyard","small",17,0,0,11.2645496288315,0,1,1,1
2448,"backyard","small",13,0,0,6.63324244749815,1,1,0,0
2449,"campsite","small",6,1,0,4.42235294402057,1,0,1,0
2450,"beach","small",12,1,0,8.19932839360593,0,0,1,1
2451,"backyard","small",11,1,0,8.78415296587141,1,1,0,0
2452,"campsite","large",44,1,0,31.1401715113673,1,0,1,0
2453,"beach","large",33,1,1,15.824873990928,1,1,0,0
2454,"beach","small",13,0,0,9.19301922601947,1,1,1,1
2455,"backyard","small",17,1,1,12.0578632899962,1,1,1,1
2456,"campsite","small",7,0,0,2.66865140819427,1,1,1,0
2457,"campsite","large",34,0,0,25.731070979891,1,1,1,1
2458,"backyard","small",13,0,1,9.12645474159317,1,1,1,1
2459,"campsite","small",10,1,0,4.2122588093746,1,1,1,0
2460,"backyard","small",7,0,0,3.54205764867955,1,1,1,0
2461,"backyard","large",44,0,0,25.3966007534662,1,1,0,0
2462,"backyard","small",11,0,1,7.65744444687674,0,1,0,0
2463,"campsite","large",41,1,0,36.4536641203729,1,0,0,1
2464,"backyard","small",10,0,0,4.20723198912085,1,1,0,1
2465,"backyard","small",15,1,0,10.294428630445,1,1,0,1
2466,"backyard","small",13,1,1,9.09654888128368,1,1,0,0
2467,"campsite","large",34,1,0,28.8017480244899,1,0,0,0
2468,"backyard","small",11,1,0,8.122524931383,1,1,0,1
2469,"backyard","large",60,1,0,48.2955707439679,1,1,1,1
2470,"campsite","small",13,0,1,4.69847240444856,1,1,1,1
2471,"campsite","small",14,1,0,11.0894949844371,1,1,1,0
2472,"backyard","large",38,1,0,23.9615518439395,1,1,0,0
2473,"beach","large",45,1,0,35.9517620303175,0,1,1,0
2474,"campsite","small",12,1,1,6.93018016189031,1,0,1,0
2475,"backyard","large",36,0,0,28.9351315957196,1,1,1,0
2476,"backyard","small",12,1,0,10.4986206801945,1,1,1,1
2477,"backyard","large",38,1,0,31.8080748400587,1,1,1,0
2478,"backyard","small",10,1,1,6.30484731541162,1,1,1,0
2479,"beach","small",12,0,0,7.89417150198809,1,1,1,0
2480,"beach","small",12,0,0,10.2694970935934,0,1,1,0
2481,"backyard","small",18,1,0,13.4608939546746,0,1,1,0
2482,"beach","small",9,1,0,6.8703498417734,0,1,1,0
2483,"campsite","small",12,1,0,5.5853537735896,1,1,1,0
2484,"backyard","small",19,1,0,12.3502031732839,1,1,1,1
2485,"campsite","small",15,0,0,11.2043535763157,1,1,1,0
2486,"backyard","small",11,0,0,6.90954173932454,1,1,1,0
2487,"backyard","small",12,0,0,6.30003088656117,1,0,0,0
2488,"backyard","large",32,1,0,24.678835595583,1,1,1,0
2489,"backyard","small",11,0,0,5.99429585876407,0,1,0,0
2490,"campsite","small",12,1,0,7.45725159474502,1,1,1,0
2491,"campsite","small",11,1,1,8.46635105285781,0,1,1,1
2492,"backyard","small",9,1,0,6.05418581724528,0,1,1,0
2493,"backyard","small",9,0,0,6.40848150376866,1,1,1,0
2494,"backyard","large",41,1,0,38.2637131400844,1,1,0,0
2495,"backyard","small",10,0,0,6.97293445332581,0,1,1,0
2496,"beach","large",44,1,0,25.9562038076874,1,1,1,0
2497,"campsite","small",12,1,0,6.62737402071713,1,1,1,0
2498,"campsite","large",42,0,0,26.5193498889466,0,1,0,0
2499,"campsite","small",10,1,0,5.60003936765065,1,1,1,1
2500,"backyard","large",39,1,0,26.6022657510801,1,1,1,0
2501,"backyard","small",12,0,0,8.0591667815201,0,1,1,1
2502,"backyard","small",8,1,0,3.96081769416354,1,1,0,0
2503,"backyard","small",12,1,0,7.17326513447832,1,1,0,0
2504,"backyard","small",11,1,0,9.61907228745698,0,1,1,0
2505,"backyard","large",33,1,1,21.3337117041485,1,1,1,1
2506,"beach","small",7,0,0,4.13396144271116,1,1,1,0
2507,"backyard","small",15,0,0,6.20285037814974,0,1,1,0
2508,"campsite","large",34,1,0,30.1198333477888,1,1,1,0
2509,"backyard","small",6,1,0,1.45235335560173,1,1,1,0
2510,"backyard","small",11,1,0,4.78139173216808,1,1,1,0
2511,"backyard","large",34,1,0,19.2287459814185,1,1,1,0
2512,"backyard","small",13,0,1,7.39491382095262,1,1,1,0
2513,"backyard","small",9,0,0,6.15010543371378,1,1,0,0
2514,"backyard","large",35,0,0,28.3833871740324,1,1,0,0
2515,"campsite","small",15,0,1,9.60557735746455,1,1,1,1
2516,"backyard","small",7,1,0,2.29885868857774,1,1,1,0
2517,"backyard","small",16,1,0,12.2144725066073,1,1,1,0
2518,"campsite","small",7,0,1,4.1246068455519,0,1,1,0
2519,"backyard","large",42,0,1,28.4130426989174,1,1,1,0
2520,"campsite","small",10,1,1,5.87281466399936,1,1,0,0
2521,"backyard","small",11,0,0,7.5810297265464,1,1,1,1
2522,"backyard","small",16,0,0,8.4900873303092,0,1,0,0
2523,"backyard","large",50,1,1,24.2196304126635,1,1,0,0
2524,"backyard","small",16,0,0,10.9606518354829,1,1,1,0
2525,"backyard","small",13,1,0,7.93952987911793,1,1,1,0
2526,"backyard","small",14,1,1,7.73630582189524,1,1,1,0
2527,"backyard","large",53,0,0,45.3486561676247,1,1,1,1
2528,"campsite","large",33,0,1,20.2959533416279,1,1,0,1
2529,"backyard","small",13,0,0,9.19076140255551,1,1,0,0
2530,"campsite","large",45,1,0,37.5829467313063,0,1,0,0
2531,"campsite","small",9,1,0,5.95670476240379,1,1,0,0
2532,"backyard","large",39,0,0,33.6721476812661,1,1,0,0
2533,"backyard","small",18,0,0,16.1046265606964,1,1,1,1
2534,"campsite","small",13,0,1,6.90063139933013,0,1,1,0
2535,"beach","small",9,0,1,6.69157768102333,1,1,0,0
2536,"backyard","large",38,1,1,34.0716590646964,1,1,1,0
2537,"backyard","small",8,1,0,6.06757435000804,1,1,1,0
2538,"backyard","large",39,1,0,32.6918656546263,1,0,1,0
2539,"backyard","small",7,0,0,3.10659456544915,1,1,1,0
2540,"backyard","small",14,0,1,9.77716789560116,1,1,1,0
2541,"backyard","small",10,0,0,6.94823646558504,1,1,1,1
2542,"campsite","small",16,0,0,11.2157934979864,1,1,0,0
2543,"backyard","small",10,1,0,5.44874825918428,1,1,1,1
2544,"backyard","large",49,1,0,38.6357355433481,1,1,1,0
2545,"backyard","small",12,1,0,11.0662468685734,1,1,1,0
2546,"backyard","small",8,0,0,5.3397869790601,1,1,0,1
2547,"beach","small",14,0,0,9.71231417274794,0,1,0,1
2548,"backyard","small",14,1,0,13.6429341325807,1,1,1,0
2549,"campsite","small",10,0,0,2.43898230438869,0,1,0,0
2550,"campsite","large",50,1,0,36.6984603110208,1,1,0,0
2551,"backyard","small",9,0,0,5.40010033875025,1,1,1,0
2552,"backyard","small",10,0,0,6.65539594739646,1,1,0,1
2553,"backyard","small",11,1,0,9.61838670038206,1,1,1,0
2554,"backyard","large",41,0,0,30.3242442158686,0,1,1,0
2555,"beach","small",16,0,0,10.2687914243948,1,1,1,0
2556,"backyard","large",43,0,0,33.430450691709,1,1,1,0
2557,"backyard","small",13,1,1,9.62616055923782,1,0,0,1
2558,"campsite","small",14,0,0,7.79751241272727,1,1,1,0
2559,"campsite","small",12,0,0,10.5241083430202,1,1,0,0
2560,"backyard","small",7,1,0,2.38127307420909,1,1,0,0
2561,"campsite","large",37,1,0,25.9089360232466,1,1,1,1
2562,"backyard","large",37,1,0,29.0127356694498,1,1,1,1
2563,"beach","small",11,0,0,7.4735670834766,0,1,1,0
2564,"beach","small",12,1,0,6.56218282757595,1,1,0,0
2565,"campsite","small",22,1,0,19.5960885495141,1,1,0,0
2566,"backyard","small",7,0,0,6.01441576553474,1,1,1,0
2567,"campsite","small",13,0,0,8.26143918006634,1,1,1,0
2568,"backyard","small",11,0,0,6.94922073971674,1,1,1,0
2569,"backyard","large",37,0,0,32.262049905087,0,1,1,0
2570,"campsite","small",7,0,0,5.02337067737104,1,1,0,1
2571,"backyard","small",12,1,0,8.46130291811867,1,1,1,1
2572,"beach","large",49,0,0,34.4699919606052,1,1,0,1
2573,"backyard","large",39,1,0,24.0899193551976,0,1,0,1
2574,"backyard","small",12,1,0,10.1625037488136,1,1,1,0
2575,"campsite","small",15,0,1,9.52658001843662,1,1,0,0
2576,"backyard","small",18,0,0,9.02161288569527,1,1,0,1
2577,"campsite","small",16,0,1,10.8317294483041,1,1,0,0
2578,"backyard","small",12,1,1,6.84833199114199,0,1,1,1
2579,"campsite","small",14,1,1,8.47918947669797,1,1,0,0
2580,"campsite","small",10,0,0,10.3806140995162,0,1,0,1
2581,"beach","small",12,0,0,6.96160419560987,1,1,1,0
2582,"backyard","small",11,0,0,6.82335750951692,1,1,0,0
2583,"beach","small",9,1,0,5.95742240009543,1,1,1,0
2584,"backyard","small",12,0,0,6.15131441080282,1,1,1,0
2585,"backyard","small",11,0,0,5.13202585460098,1,1,1,0
2586,"backyard","small",11,0,0,5.09342533588373,0,1,1,0
2587,"campsite","large",50,0,0,32.3600436676233,1,1,0,1
2588,"backyard","small",9,1,0,5.00145709584203,1,1,1,0
2589,"backyard","small",10,0,0,5.68331924169859,1,1,1,0
2590,"backyard","small",15,0,1,16.503010681874,1,1,1,1
2591,"campsite","large",41,1,0,32.0631714471408,0,1,0,0
2592,"campsite","large",40,0,0,31.1245544245246,0,1,1,0
2593,"backyard","small",12,1,0,6.23388026654862,1,1,1,1
2594,"campsite","small",11,1,1,7.26746035128507,0,1,0,1
2595,"backyard","small",13,1,1,10.3495264768441,1,1,1,0
2596,"beach","small",12,1,1,8.80201697046141,1,1,1,0
2597,"backyard","small",8,0,0,5.52002609111863,1,1,0,1
2598,"backyard","small",15,1,0,10.4841841710507,1,1,1,0
2599,"backyard","large",54,1,0,28.3432139647919,1,1,1,1
2600,"backyard","small",14,0,0,2.47594137583401,1,1,0,0
2601,"campsite","small",9,1,0,4.36989691914644,0,1,1,1
2602,"backyard","small",11,1,0,4.99446649025765,1,1,1,0
2603,"backyard","small",8,0,0,4.94223250783834,1,1,1,0
2604,"backyard","small",9,0,0,4.55766447418721,1,1,0,0
2605,"backyard","small",12,1,0,12.102264133102,1,1,1,0
2606,"backyard","small",10,1,1,7.37348944239675,1,1,0,0
2607,"campsite","small",14,0,0,9.51923679867978,1,1,1,0
2608,"backyard","small",11,0,0,8.97365585169012,1,1,0,0
2609,"backyard","small",12,1,0,6.4380442636216,1,1,0,0
2610,"backyard","small",15,0,1,10.0216115863649,1,1,0,0
2611,"campsite","small",8,1,0,5.83141816192628,1,1,1,0
2612,"backyard","small",14,0,0,12.1794525703548,1,1,0,0
2613,"campsite","small",8,1,0,4.42285364644562,1,1,0,0
2614,"backyard","small",9,0,0,6.42426756174035,1,0,1,0
2615,"campsite","small",15,0,1,9.66994051305344,1,1,1,0
2616,"backyard","small",11,0,0,6.08943621059494,1,1,1,0
2617,"campsite","small",6,0,0,5.58243322047141,1,1,0,0
2618,"backyard","small",11,1,1,8.10668650514062,1,1,1,1
2619,"backyard","large",48,1,1,35.7758098977102,1,1,1,0
2620,"backyard","small",12,1,0,7.90958707183106,1,1,0,0
2621,"backyard","large",28,0,0,17.5587349856767,1,1,0,1
2622,"backyard","large",41,0,0,29.2093226179036,1,1,1,1
2623,"campsite","small",10,0,0,5.62651601908913,1,1,1,0
2624,"campsite","small",11,0,0,10.0330100157258,1,1,1,0
2625,"backyard","small",13,0,0,5.43076148083681,1,1,0,1
2626,"backyard","small",9,1,0,7.10375364472643,1,1,1,0
2627,"backyard","small",11,0,1,5.06275802597181,1,1,1,1
2628,"backyard","small",9,0,0,7.2504838701236,1,1,1,0
2629,"campsite","small",14,0,0,11.7483635811395,0,1,1,1
2630,"campsite","large",40,0,0,26.9536249377337,1,1,0,0
2631,"backyard","small",13,1,0,11.4710521163429,0,1,1,0
2632,"beach","small",13,0,0,9.32291598872496,1,1,0,1
2633,"backyard","large",25,1,0,21.2461518226459,0,1,1,1
2634,"backyard","large",39,1,1,27.3852480242752,1,1,1,0
2635,"backyard","small",10,0,0,5.98311505899163,0,1,1,1
2636,"campsite","large",44,1,1,36.7848753420887,1,1,1,0
2637,"backyard","small",9,1,0,7.22901597429014,1,1,1,1
2638,"backyard","small",15,1,1,12.8232205226069,1,1,1,0
2639,"campsite","small",12,1,1,8.36289237295981,1,1,1,0
2640,"backyard","small",12,0,0,6.84514384981734,1,1,1,0
2641,"backyard","large",43,1,0,39.5488650990818,1,1,1,1
2642,"backyard","small",15,1,0,10.9307166482795,1,1,1,0
2643,"backyard","small",7,0,0,3.26022110531738,1,1,1,0
2644,"campsite","small",18,1,0,11.3129934087842,1,1,1,0
2645,"backyard","large",26,1,0,21.2035349776292,1,1,0,0
2646,"beach","small",10,1,0,4.40316068234691,1,1,1,0
2647,"backyard","small",11,1,0,8.50887574800458,1,1,1,1
2648,"campsite","small",10,0,0,5.89288561408623,1,1,1,0
2649,"campsite","large",55,0,0,40.8255314269044,0,0,0,0
2650,"campsite","small",9,0,0,6.32158617348886,1,1,1,0
2651,"beach","small",10,1,0,7.43813750827579,1,1,1,0
2652,"beach","small",13,0,1,11.4429861203468,1,1,1,0
2653,"backyard","large",51,1,0,50.0453635238617,1,1,0,0
2654,"beach","small",11,1,0,7.10465307899603,1,1,1,0
2655,"backyard","small",7,0,0,4.86843755550606,1,1,1,0
2656,"backyard","small",10,1,1,10.0761960174505,0,1,1,1
2657,"backyard","small",12,1,0,9.28827366506497,1,1,1,0
2658,"backyard","small",9,1,0,3.70408161204636,1,1,1,0
2659,"campsite","large",41,0,0,31.7166564702841,1,0,1,1
2660,"backyard","small",10,1,0,5.19357860803318,1,1,0,0
2661,"backyard","large",48,0,0,37.0652773272989,1,1,1,1
2662,"backyard","small",4,0,0,2.88178057937362,1,1,1,0
2663,"backyard","large",35,1,0,25.5428599042794,1,1,0,1
2664,"campsite","small",9,1,0,8.5248311946764,1,1,0,0
2665,"backyard","small",17,0,0,10.293203749411,1,1,1,1
2666,"campsite","small",13,1,0,8.50107314054876,1,1,1,1
2667,"campsite","small",17,0,0,15.8623160211156,1,1,0,0
2668,"backyard","small",12,1,0,7.65843870685612,1,1,0,0
2669,"campsite","large",40,1,0,27.8329992669181,1,1,1,0
2670,"campsite","small",17,1,0,10.3992584205941,1,1,1,0
2671,"campsite","large",42,1,0,34.6751524813227,0,1,0,0
2672,"beach","small",16,1,1,13.9893505860971,1,1,1,0
2673,"backyard","small",16,1,1,11.4312668860072,1,1,1,0
2674,"beach","small",13,1,0,11.3208355464957,1,1,0,1
2675,"backyard","large",39,0,0,28.9005408627364,1,1,0,0
2676,"backyard","small",17,0,0,9.00319513499205,1,1,0,0
2677,"beach","small",15,1,0,8.19214474451473,1,1,1,0
2678,"backyard","small",13,1,1,10.3909406031492,1,1,1,0
2679,"backyard","small",10,0,1,4.80120084904106,1,1,0,0
2680,"campsite","small",13,1,0,7.86971291676093,1,1,1,0
2681,"backyard","large",50,1,0,42.0547395067799,1,1,0,0
2682,"campsite","small",7,1,0,4.22667639160413,1,1,1,0
2683,"backyard","small",8,1,1,6.11766323090627,0,1,0,0
2684,"backyard","small",14,1,0,11.8686581723614,1,1,1,0
2685,"beach","small",13,1,0,8.66273814703659,1,1,0,0
2686,"beach","large",26,0,0,19.6527200860827,1,1,0,0
2687,"backyard","small",10,0,0,6.58539576023587,1,1,1,0
2688,"backyard","small",10,1,0,8.7271525737305,1,1,0,0
2689,"backyard","small",10,0,0,7.4656293097434,0,1,0,0
2690,"campsite","small",12,0,0,8.03691297690397,1,1,1,0
2691,"beach","small",11,1,0,8.06597061100623,1,1,0,1
2692,"backyard","small",10,1,0,5.31435037216038,1,1,0,0
2693,"campsite","small",11,0,0,10.436015422357,1,1,0,0
2694,"campsite","small",6,0,0,4.51862405669232,1,1,1,0
2695,"backyard","large",39,1,1,30.6722541709433,1,1,1,0
2696,"backyard","small",17,0,0,13.3518901698471,1,1,1,1
2697,"backyard","large",57,1,0,36.8198531804271,1,1,1,0
2698,"campsite","small",9,1,0,5.22705354339748,1,1,0,0
2699,"backyard","small",15,1,1,9.46097667751497,1,1,0,0
2700,"backyard","small",11,1,0,9.70511506528838,1,1,0,0
2701,"campsite","small",14,0,0,9.60064239590281,1,1,0,0
2702,"backyard","small",12,0,0,7.56101716380299,1,1,0,0
2703,"backyard","small",10,0,0,9.61837389897165,0,1,0,1
2704,"backyard","small",16,1,0,7.65047172325287,1,1,1,0
2705,"campsite","large",46,1,0,33.0712069070384,1,1,1,0
2706,"campsite","small",12,0,0,7.69233978452664,1,1,1,0
2707,"backyard","small",13,0,0,8.15680894349742,0,1,0,0
2708,"backyard","large",45,0,0,39.8913760129937,1,1,0,0
2709,"campsite","small",13,1,1,9.11721915771048,1,1,0,1
2710,"campsite","small",11,0,0,4.8042363373854,1,1,1,0
2711,"backyard","small",12,0,0,7.29788613218243,1,1,1,0
2712,"campsite","small",9,1,1,5.75534680969041,1,1,0,1
2713,"backyard","small",14,1,0,5.52903606149618,1,1,0,1
2714,"beach","large",45,0,0,40.3575798307353,1,1,1,0
2715,"beach","small",14,1,0,12.0563519641221,1,1,0,0
2716,"campsite","small",8,0,0,5.1562468416525,0,1,1,0
2717,"backyard","small",11,1,0,8.46835001472049,0,1,1,0
2718,"backyard","small",16,0,0,4.36086033904297,1,1,0,0
2719,"campsite","small",9,0,0,7.14788175587097,0,1,0,0
2720,"backyard","small",10,0,0,7.57000131460678,1,1,1,0
2721,"backyard","small",9,1,0,6.25849651426717,1,1,1,1
2722,"campsite","large",52,1,1,29.7959697913124,1,1,1,1
2723,"backyard","small",10,1,0,7.6443641685709,0,1,1,0
2724,"backyard","small",14,1,0,6.2029523878013,1,1,0,0
2725,"campsite","small",12,1,0,6.10136940737757,1,1,1,0
2726,"campsite","large",43,1,0,36.9901002835764,1,1,1,0
2727,"campsite","small",10,0,0,7.00834604607395,1,1,1,0
2728,"backyard","small",18,0,0,10.0299170870929,0,1,0,1
2729,"backyard","small",12,1,0,6.97033699788481,1,1,0,1
2730,"beach","large",44,1,0,22.9766789549419,1,1,1,0
2731,"backyard","small",11,0,0,6.59440737564094,1,1,1,0
2732,"backyard","small",7,0,0,4.74533389211478,1,1,1,0
2733,"backyard","small",14,0,1,9.73763608735949,1,1,1,1
2734,"backyard","large",38,0,0,21.9529371011272,1,1,1,0
2735,"backyard","large",43,0,0,29.151737476327,1,1,0,0
2736,"backyard","small",10,1,0,4.80798452803034,1,1,0,0
2737,"campsite","large",38,1,1,22.7502042160361,1,1,1,0
2738,"campsite","large",41,0,0,22.7911573050688,1,1,0,0
2739,"backyard","small",12,1,0,8.50498441724661,0,1,1,0
2740,"campsite","small",14,0,1,9.89089264210888,1,1,1,0
2741,"backyard","large",41,1,0,37.5761676121306,1,1,1,0
2742,"beach","large",40,1,1,29.6824514599885,1,1,0,1
2743,"campsite","small",7,0,0,3.52280311202535,0,1,1,0
2744,"backyard","small",12,0,0,5.5967430919447,1,1,0,0
2745,"backyard","small",8,1,0,4.48117123847811,1,1,0,0
2746,"backyard","small",13,0,1,5.27629433419934,1,1,1,0
2747,"campsite","small",13,0,0,6.09292587881417,1,1,0,0
2748,"backyard","small",14,1,0,8.68273358614187,0,1,0,0
2749,"backyard","small",10,1,1,6.76259513822072,1,1,1,0
2750,"backyard","large",33,0,0,29.3698377355716,0,0,0,0
2751,"campsite","small",10,0,0,9.02394546390561,1,1,1,1
2752,"campsite","small",15,1,0,10.8447993973288,1,0,1,1
2753,"backyard","small",10,0,0,6.49947646740236,1,1,0,0
2754,"campsite","small",16,1,0,10.3831193631146,1,1,1,0
2755,"backyard","small",13,0,0,7.54701953402397,1,1,0,0
2756,"backyard","large",54,1,0,42.7637790633207,1,1,1,0
2757,"campsite","small",11,0,0,8.58927484024639,1,1,0,1
2758,"backyard","small",8,1,1,3.87253795159853,0,1,1,0
2759,"backyard","small",12,0,0,6.45276493133066,1,1,1,0
2760,"backyard","small",10,1,0,6.5377108028303,1,1,1,0
2761,"campsite","small",11,0,0,3.99068739197378,0,1,0,0
2762,"backyard","small",16,0,1,10.6442503258763,1,0,1,0
2763,"beach","small",9,1,1,5.41734438318147,0,1,1,1
2764,"backyard","small",13,0,1,11.4922385206503,0,1,0,1
2765,"backyard","large",41,1,1,32.3610903568049,1,1,1,1
2766,"backyard","large",31,0,0,27.6960972736836,1,1,1,0
2767,"campsite","large",43,0,0,26.674056873684,1,1,0,0
2768,"beach","small",9,1,0,2.86020285312337,1,0,0,1
2769,"backyard","large",43,0,0,38.5073225463451,1,1,1,1
2770,"campsite","small",14,0,1,9.16155341317551,0,1,1,0
2771,"beach","small",15,1,0,10.8052960539543,1,1,1,0
2772,"backyard","small",14,0,0,9.84838191766661,1,1,0,0
2773,"backyard","large",43,0,0,34.5471145708654,0,0,0,1
2774,"backyard","large",43,0,0,40.7860430415653,1,1,1,1
2775,"backyard","small",8,1,0,5.29716229109325,0,1,1,0
2776,"backyard","small",11,0,0,5.15898384626824,1,0,1,0
2777,"backyard","small",13,1,1,8.1733921590987,1,1,1,0
