"ID","location","size_est","size_actual","charcoal_present","smoker_present","salads","burgers","hotdogs","chicken","beyond_items","propane_used"
5723,"backyard","large",47,1,0,33.1440532100045,1,0,1,0,61.1045379940539
5724,"backyard","small",15,1,0,11.6868790370551,1,1,1,0,49.5818002925916
5725,"backyard","small",12,0,0,6.55643071430346,1,1,1,0,58.8380292043186
5726,"backyard","small",14,0,0,8.52954927506028,1,1,1,0,59.7623209710281
5727,"campsite","small",13,0,0,6.21418884983018,1,1,1,0,55.204932220845
5728,"campsite","small",6,1,0,4.36040624712567,1,1,0,0,44.3547917428063
5729,"campsite","small",10,1,0,3.8852685706474,1,1,0,1,43.5259151260498
5730,"campsite","large",37,1,0,23.2181088919156,1,1,0,0,46.3423137240602
5731,"backyard","small",10,1,0,7.92650425607488,0,1,1,0,48.8081281970934
5732,"campsite","small",10,0,0,5.25259883335688,1,1,0,1,55.282149905469
5733,"backyard","small",9,1,0,5.95656830188412,0,1,1,0,44.2454323890084
5734,"backyard","large",39,0,0,32.4267689533135,1,1,1,0,64.9699830024088
5735,"campsite","small",15,1,0,10.2483861743798,0,1,1,0,45.2898819108065
5736,"backyard","large",36,1,0,25.7976180796641,1,1,0,0,53.9560414257661
5737,"backyard","small",6,1,0,3.25394636270972,1,1,1,0,45.4546469659972
5738,"backyard","small",15,0,0,8.30996406286368,1,0,1,0,60.9453766999792
5739,"backyard","small",10,0,0,6.32426311192709,1,1,1,0,55.9558395602734
5740,"backyard","small",10,0,0,5.63964936697575,1,1,0,1,56.7587041591091
5741,"backyard","small",12,1,0,4.57006814443005,0,1,1,0,48.1424469236397
5742,"backyard","large",44,0,0,30.5784411947102,1,0,0,1,68.4863129017569
5743,"backyard","large",33,0,0,26.7219729948837,1,1,0,1,63.3091179084595
5744,"backyard","small",13,0,1,6.92225285356021,0,1,0,0,37.6235074780366
5745,"backyard","small",15,0,0,9.22973237383917,1,1,0,1,60.0947692674828
5746,"backyard","small",17,1,0,12.4921836472456,1,1,1,0,50.0774417725691
5747,"backyard","small",17,0,0,9.92615389780403,1,1,1,0,59.6365795058855
5748,"campsite","large",48,0,0,35.5077165106451,1,1,1,1,57.3714478180177
5749,"campsite","small",15,0,0,10.7330546625681,1,1,1,0,54.6917484025949
5750,"backyard","small",9,1,1,6.62163650998048,1,1,1,0,26.4732301709271
5751,"backyard","small",8,0,0,1.97635276965952,1,1,1,1,54.9448326806178
5752,"backyard","large",45,1,0,39.7988014915975,1,1,0,0,56.3803894030698
5753,"campsite","large",40,1,0,34.122293344008,1,1,0,0,47.3512861373718
5754,"backyard","small",8,0,0,5.44907043583712,1,1,0,1,56.4218220881794
5755,"backyard","large",44,1,0,25.1296944183181,1,1,1,0,56.3120107747698
5756,"backyard","small",8,0,0,5.63738052328752,0,1,0,0,57.6680721475732
5757,"backyard","small",10,1,0,7.634895523996,0,1,0,0,47.4101944230247
5758,"backyard","large",50,0,0,40.4114838691889,1,1,0,0,65.3356023061282
5759,"backyard","small",9,1,0,4.1514435845029,1,0,1,0,47.4290976876485
5760,"backyard","small",9,0,0,4.98210917607771,1,1,1,1,55.7824056785599
5761,"backyard","large",32,1,0,25.9670532101583,1,1,1,0,55.8280419390516
5762,"backyard","small",12,1,0,9.45534605181346,1,1,1,0,48.1987983446525
5763,"backyard","small",11,1,0,5.4607619849788,1,1,1,0,46.5439011834494
5764,"backyard","small",14,1,0,3.760973916217,1,1,1,0,48.2965192343395
5765,"campsite","small",11,0,0,5.22551777578848,1,1,1,0,54.8883957692439
5766,"campsite","large",41,0,0,29.3365727167379,0,1,1,0,57.5464573358107
5767,"backyard","small",14,0,0,10.1688120942262,1,1,0,0,57.1047068418705
5768,"campsite","small",12,0,0,6.71088087872545,0,0,1,0,54.4331339199148
5769,"backyard","small",15,0,1,10.3899383184162,1,1,0,0,37.2084201304158
5770,"campsite","large",30,0,1,19.6137706286652,1,1,0,0,35.6730641710784
5771,"backyard","small",7,0,0,3.81004125748519,0,1,1,0,55.6359028697524
5772,"campsite","small",14,0,0,10.912270734851,0,1,1,1,55.5656369226992
5773,"campsite","small",12,1,0,10.2462286926828,1,1,0,0,44.8350807928592
5774,"backyard","small",14,0,0,13.5603691813537,0,1,1,1,58.3341235576196
5775,"backyard","small",15,1,0,12.3468898782462,1,1,0,1,47.0476009390266
5776,"backyard","small",11,0,1,7.71672272858065,1,1,1,0,38.3660476011349
5777,"campsite","large",34,1,0,29.1127163542523,1,1,0,0,47.8289840370287
5778,"beach","small",8,0,0,4.3139383028763,1,1,1,0,54.1106832596712
5779,"backyard","large",49,0,0,33.8717499079817,1,1,1,0,66.558236279211
5780,"backyard","small",19,0,1,9.7083105444846,1,1,1,0,40.0275159936835
5781,"backyard","small",15,0,0,8.34976315491395,1,1,1,0,58.7556455334996
5782,"campsite","small",6,1,0,3.49273295260963,1,1,0,0,43.4655697692462
5783,"campsite","small",18,1,1,16.3535073612203,1,1,1,0,25.4284763742107
5784,"beach","large",40,1,0,27.5814455378909,1,1,0,0,42.6012340230877
5785,"campsite","small",10,1,0,6.87458780263963,1,1,1,1,43.4725146607746
5786,"backyard","small",13,1,0,8.93588121226312,1,1,0,0,48.3037430390729
5787,"campsite","small",17,1,0,8.58055488278516,0,1,1,0,44.8670671771533
5788,"backyard","large",40,1,0,34.4178021559204,1,1,1,0,54.0671483439461
5789,"backyard","small",14,1,0,8.38489121713351,1,1,1,0,49.5967749404261
5790,"backyard","small",21,1,0,11.7548719717043,1,1,1,0,50.9013703404681
5791,"backyard","small",11,1,0,5.73824710698319,1,1,1,0,47.99604095962
5792,"backyard","small",13,1,0,7.67234850458565,0,1,0,0,47.279779465249
5793,"backyard","small",12,0,1,8.47910588608326,1,1,0,1,37.4084105706723
5794,"backyard","small",7,1,0,4.29239403033908,1,1,0,0,45.0400442538251
5795,"beach","small",19,1,0,11.6918113882624,1,1,1,0,45.8612743329201
5796,"campsite","large",42,0,1,42.5773654864372,1,1,1,0,35.5937277779507
5797,"beach","small",9,1,0,4.56474917790752,1,1,1,0,44.7570509868567
5798,"campsite","large",50,0,0,26.8410114844185,1,1,0,1,56.7340587566589
5799,"backyard","small",12,0,1,7.28028874748604,0,1,1,0,37.7156070269723
5800,"backyard","small",12,0,0,8.07856769678791,1,1,1,1,57.3714943323218
5801,"backyard","large",45,1,0,28.1461948707371,1,1,0,0,55.1200644585066
5802,"campsite","small",17,0,0,13.0984110650195,1,1,1,0,55.7856400409932
5803,"backyard","small",9,0,0,3.98214917707524,1,1,1,0,55.3136800869144
5804,"backyard","small",12,0,0,6.37803375658674,0,1,1,0,57.7102706048661
5805,"beach","small",9,1,0,3.43464168900267,0,1,1,0,42.3610036459261
5806,"backyard","small",15,1,1,8.65384534385479,0,1,0,0,29.4731175409292
5807,"backyard","small",12,1,0,4.33229989564762,1,1,1,0,46.8470016867251
5808,"campsite","small",12,1,0,6.29316871842604,1,0,1,1,47.5145794080085
5809,"backyard","large",46,0,1,40.5629643679754,1,1,1,0,45.2111609722127
5810,"backyard","small",11,1,1,6.92720803289527,0,1,1,0,27.6839143193939
5811,"campsite","small",14,0,0,10.7822814349444,1,1,0,0,57.6957894152563
5812,"backyard","small",8,0,0,3.39232169363772,1,1,0,0,56.9397933366093
5813,"backyard","small",11,0,0,3.66954575055811,1,1,0,0,57.4492469185883
5814,"backyard","small",11,1,0,7.05075335337179,1,1,0,1,47.4592307512722
5815,"backyard","large",48,0,0,41.4460296649996,1,1,0,0,65.6679588355071
5816,"campsite","small",15,1,0,13.1086871651475,0,1,1,0,44.7937389658154
5817,"backyard","small",9,0,0,7.39440542402482,1,1,1,0,55.9398408529891
5818,"campsite","small",12,0,0,4.54907377969822,1,1,1,0,55.3213189316735
5819,"backyard","small",12,1,0,10.3289530893694,1,1,1,1,47.6061627057592
5820,"backyard","large",48,1,0,31.788190390235,0,1,1,1,54.7633858612422
5821,"backyard","large",33,1,1,20.7029283737381,1,1,1,0,31.4407444993489
5822,"backyard","small",10,0,0,5.33802743164585,1,1,0,0,57.0367618250103
5823,"backyard","small",13,0,1,9.90887663930365,1,1,0,0,37.4836221063039
5824,"backyard","small",12,0,1,5.671933950026,1,1,1,0,37.4470517602178
5825,"backyard","small",14,1,1,7.01373271509663,1,1,0,0,28.0165724560172
5826,"backyard","small",10,1,0,6.1664348865255,1,1,1,0,45.5647484362565
5827,"campsite","small",12,0,1,11.8365428534132,1,1,1,0,32.9162631145539
5828,"backyard","small",8,0,0,5.02727376900787,1,1,1,1,53.760990918959
5829,"backyard","small",12,0,1,10.5626218545143,0,1,0,0,36.7289547205209
5830,"backyard","small",11,0,0,5.75672627067161,1,1,1,0,55.6830709672781
5831,"backyard","small",7,1,0,7.05036976632631,1,1,1,0,45.6935930751024
5832,"backyard","small",16,1,1,7.07724742123183,1,1,0,1,29.8582003746942
5833,"campsite","large",32,1,0,23.5012134385948,1,1,0,0,47.7841264443665
5834,"backyard","small",14,0,0,9.19877406323785,1,1,0,0,59.6534495721861
5835,"beach","small",15,1,0,10.0470647577139,1,1,0,0,45.1392379083936
5836,"backyard","small",13,0,0,9.39504471801893,1,1,1,0,58.7842574882444
5837,"backyard","small",9,1,0,6.34863112458142,1,1,1,0,46.4058559373756
5838,"campsite","small",10,0,0,5.95578234600012,1,0,1,0,57.0277971093281
5839,"beach","small",10,0,0,5.58789615642322,1,1,1,0,53.9929920970546
5840,"backyard","large",43,1,0,40.0945822416832,1,1,1,0,55.9994178379259
5841,"beach","small",11,0,0,3.67347590417475,1,1,1,0,54.5468081393741
5842,"campsite","small",6,1,0,4.08021326866779,1,1,1,0,42.9301155310167
5843,"backyard","large",35,1,1,26.7328696153374,1,1,0,0,34.5840579983263
5844,"backyard","small",14,0,0,10.7533168459964,1,1,1,0,58.702649755249
5845,"beach","small",10,0,0,5.54758399823363,1,1,0,0,54.8838203832332
5846,"campsite","small",10,1,0,7.14129777252822,0,1,1,1,44.6988817103327
5847,"backyard","large",42,1,1,32.1840563284152,1,1,0,0,35.2802782298695
5848,"beach","large",46,1,0,34.8161380574003,1,1,0,0,40.8327109647542
5849,"backyard","large",49,1,1,33.4096657295589,1,1,0,0,34.5548788940112
5850,"campsite","small",13,0,0,10.1320504818709,1,1,1,0,55.0505540078716
5851,"campsite","small",12,1,0,9.72419174415996,0,1,1,0,43.8859636781655
5852,"backyard","small",11,0,0,6.37302966314253,1,1,1,1,57.8774205748014
5853,"backyard","small",11,1,1,5.90594206148485,0,1,0,0,25.8901774031578
5854,"campsite","small",13,1,0,8.3241805736636,1,1,0,0,46.1246060468949
5855,"backyard","small",10,1,0,7.97304388575857,1,1,1,0,48.0065861960774
5856,"backyard","small",15,1,0,9.30365014120992,1,1,0,1,48.4286241393532
5857,"backyard","small",10,1,0,7.83785303261833,1,1,1,1,44.9288310368818
5858,"beach","small",17,1,0,12.1884395750019,1,1,1,0,45.042936536787
5859,"backyard","small",12,0,0,11.1527127913825,1,1,1,1,56.8719317438444
5860,"backyard","small",17,1,0,12.5440912778614,1,1,0,0,50.8874922888779
5861,"backyard","small",15,1,1,7.90669724377982,1,1,1,0,28.4633636349206
5862,"campsite","large",48,1,0,46.144836436023,1,1,0,1,44.7070300962036
5863,"campsite","small",15,0,0,5.38092858714726,1,0,1,0,56.5249308497112
5864,"campsite","small",6,0,0,3.68906555650034,1,1,0,1,52.3827995608889
5865,"campsite","small",10,0,1,7.58558201933171,1,1,1,0,34.4023288876029
5866,"campsite","small",14,0,1,10.2159825001322,1,1,0,0,35.8942773773869
5867,"backyard","small",13,1,0,7.87689233910093,1,0,1,0,49.0886148468612
5868,"backyard","small",11,1,0,6.92623406354086,1,1,0,1,46.8035820112354
5869,"backyard","small",8,0,0,7.01705894357323,1,1,1,0,55.7944598925174
5870,"backyard","small",12,0,0,6.83327052414485,1,1,0,1,59.333732638225
5871,"campsite","large",46,0,0,33.0860157041928,1,1,1,0,58.1322226485144
5872,"campsite","large",46,1,0,38.1100933535565,1,1,1,0,46.6566382342645
5873,"backyard","small",10,1,1,6.022981072196,1,1,1,0,26.4923729084897
5874,"campsite","small",12,1,1,10.5763622602265,1,1,0,1,25.7655786827348
5875,"campsite","small",13,0,0,9.73435574432692,1,1,1,0,54.9963303753546
5876,"backyard","small",8,1,0,5.19641772915779,1,1,1,0,47.2245533701222
5877,"backyard","small",12,1,1,3.56852479154579,1,1,0,0,26.6979260287885
5878,"beach","small",18,0,0,12.1321881976411,1,1,1,1,53.6974290266633
5879,"campsite","small",10,0,0,8.12021656995296,0,1,1,0,55.2083363767621
5880,"backyard","small",13,1,0,10.0864584155588,1,1,1,0,48.8225711551468
5881,"backyard","large",50,0,0,35.8300744327873,1,1,1,1,65.0570277519446
5882,"backyard","small",10,0,0,6.24020447518339,1,1,1,0,57.3372593588172
5883,"campsite","small",15,1,0,8.50099871487064,1,1,0,0,45.4395558674744
5884,"campsite","large",53,0,1,34.3794315929409,1,1,0,1,32.0504231180516
5885,"beach","large",48,0,0,29.951624491355,1,1,1,1,52.2692373006751
5886,"backyard","small",11,0,0,5.87382528230086,1,1,1,0,57.9997273837383
5887,"backyard","small",17,1,1,12.0723369601845,0,1,0,0,29.4232973523471
5888,"backyard","small",15,1,0,10.9390514278086,1,1,0,1,48.2169406288172
5889,"campsite","small",15,0,0,9.70300386327545,1,1,1,1,56.4835350631249
5890,"backyard","large",41,1,0,31.1419226204747,0,1,1,0,53.0836114050074
5891,"backyard","small",17,1,0,10.2397430556574,1,1,1,0,48.7567429326324
5892,"backyard","small",13,1,0,10.51393204875,1,1,1,1,48.1214311606584
5893,"backyard","small",16,1,1,15.2680478367945,1,1,1,1,27.5579906711439
5894,"backyard","small",12,0,0,12.1055666578619,1,1,0,0,57.3116236510435
5895,"backyard","small",8,1,0,6.57322554663495,1,1,1,0,46.4511659308189
5896,"backyard","small",9,1,0,5.24713402552834,1,1,1,0,47.8462727804289
5897,"backyard","large",43,0,1,36.7970535138498,0,1,1,0,44.3058158142225
5898,"backyard","small",10,0,1,7.36578287785531,1,1,1,1,35.2727134249557
5899,"backyard","small",14,1,0,9.99108676656408,1,1,1,0,48.04596384994
5900,"backyard","small",15,0,1,10.236784355123,0,1,0,0,40.2429683350494
5901,"campsite","small",8,0,0,4.91591664447413,1,1,1,0,55.4312424615976
5902,"backyard","small",9,1,0,7.65589747892593,1,1,1,0,46.9343798187603
5903,"backyard","large",40,1,1,36.1296083009086,1,1,1,0,34.4189322786349
5904,"backyard","small",14,0,0,9.62980191441299,1,1,1,0,58.3610629615061
5905,"campsite","small",14,1,0,11.3903852197699,1,1,0,0,44.8579530635756
5906,"campsite","small",9,0,0,7.67443389685928,1,1,1,0,53.7737580398693
5907,"backyard","small",9,0,0,4.89045786644951,1,1,1,0,56.8415027658196
5908,"backyard","small",11,0,0,5.04231894604846,0,1,0,0,56.8282386147585
5909,"campsite","small",10,0,0,4.106199774202,1,1,0,1,55.1842297638571
5910,"backyard","small",10,0,0,9.09142536788025,1,1,1,0,56.2339243210497
5911,"backyard","small",12,1,0,9.09682147233906,0,1,1,0,47.82166582753
5912,"backyard","small",9,1,0,4.69185190044291,1,1,1,1,47.0800889488631
5913,"campsite","small",15,1,0,7.54777343280603,1,1,1,0,46.7009600796749
5914,"beach","small",8,0,0,7.80729761992741,1,1,1,0,54.1077525086274
5915,"backyard","small",9,0,0,5.15154350050295,0,1,1,0,55.6660215477553
5916,"backyard","large",32,1,0,24.3869665965054,1,1,1,0,53.4430679275845
5917,"campsite","small",15,0,0,5.69484502375973,1,1,1,0,57.6700491680366
5918,"backyard","small",19,1,0,11.3613970281861,1,1,1,0,50.323524997888
5919,"beach","large",34,1,0,26.7020031199085,1,1,1,0,44.0514449705173
5920,"campsite","large",49,1,0,42.3886167270118,1,1,1,0,46.1687877876247
5921,"campsite","small",12,0,0,8.33193062439361,1,1,1,1,55.1683501797894
5922,"campsite","large",48,1,1,37.9719797578149,1,1,0,0,26.5996069051764
5923,"backyard","small",12,1,0,9.43591669875499,1,1,0,0,48.3125039698344
5924,"campsite","small",11,1,1,10.0199988241772,0,1,1,0,24.7894124447996
5925,"campsite","small",13,1,0,10.3994609878885,0,1,0,0,44.4614286061363
5926,"backyard","large",50,0,0,37.9748305499955,1,1,0,0,65.4222796226015
5927,"backyard","small",9,1,0,2.56233882965361,1,0,1,0,45.9868276148885
5928,"backyard","large",49,0,0,41.9960028568849,1,0,0,0,70.9721742739332
5929,"backyard","large",40,0,1,22.4136978678312,1,1,0,1,43.3558155794809
5930,"beach","small",9,0,0,3.75000898939165,1,1,0,0,54.1561510168681
5931,"backyard","small",14,0,0,9.44640041014581,1,1,1,0,56.9827213188855
5932,"campsite","large",42,1,0,28.1576679596741,1,0,1,1,49.9389313336592
5933,"beach","small",12,1,0,7.01369642686335,0,1,1,0,44.4076593849435
5934,"backyard","small",13,0,1,9.23301281183491,1,1,0,0,37.8074642364083
5935,"backyard","large",36,0,0,27.3060709255227,1,1,1,0,64.1689555883103
5936,"backyard","large",35,0,0,23.4386054499699,0,1,0,1,64.4619523271538
5937,"backyard","large",43,0,0,41.35010085592,1,1,0,0,65.5612675794108
5938,"backyard","small",12,1,0,6.87498993560233,1,0,0,0,49.7561495742443
5939,"campsite","small",12,0,0,4.77454259879472,1,1,0,0,55.8608561534259
5940,"backyard","small",16,1,1,11.5071580570556,1,1,1,1,30.669961855608
5941,"backyard","small",9,0,0,6.81058800439007,1,1,1,0,55.2344593355844
5942,"campsite","large",49,1,0,42.7044071257128,1,1,0,0,46.6980857305657
5943,"backyard","large",45,1,0,33.6950372487152,1,1,1,0,55.9938250718002
5944,"backyard","small",12,0,1,8.87444618472978,0,1,0,0,38.0266973363805
5945,"backyard","small",9,0,0,5.50343063292922,1,1,1,0,58.279692910546
5946,"campsite","small",10,0,0,6.64696297004392,1,1,0,1,54.8439054122159
5947,"backyard","small",14,0,0,9.60834240973841,1,0,1,0,60.5098185699968
5948,"beach","small",16,0,0,11.6379134482155,1,1,1,1,55.6600447256931
5949,"backyard","small",10,0,0,6.52209199014049,1,1,1,0,56.6746061586102
5950,"backyard","small",10,0,0,6.23813611777494,1,1,1,0,55.597893111651
5951,"backyard","small",17,0,0,13.4158332331732,1,1,1,0,60.31453662903
5952,"backyard","large",35,0,1,20.5800271459183,0,1,0,0,44.1294365959063
5953,"backyard","small",11,0,0,9.69400614400718,0,1,1,1,58.0843282520553
5954,"backyard","small",16,1,0,6.12071710278769,1,1,0,0,46.2539177374095
5955,"backyard","small",14,1,0,6.21144595057017,1,1,1,0,48.8306888965617
5956,"backyard","small",9,0,0,4.2698997694268,1,1,0,1,56.1907344892016
5957,"campsite","small",7,0,0,4.73904030231813,1,1,0,0,53.6393410237398
5958,"backyard","small",13,1,0,7.31830028829778,1,1,1,0,46.3511012807993
5959,"campsite","large",38,1,0,34.7872251298878,1,1,0,1,47.7324110465376
5960,"backyard","small",15,1,0,9.394419185741,1,0,1,0,51.9298799483965
5961,"campsite","large",48,0,1,36.2630655046774,1,1,1,0,34.6104409001661
5962,"backyard","small",12,1,0,8.38748989408172,1,1,0,0,49.9373907484916
5963,"beach","small",17,0,0,14.8797107878002,1,1,1,0,54.0758663101451
5964,"campsite","small",12,1,0,7.24671302410939,1,1,0,1,46.107683794681
5965,"backyard","small",10,0,1,7.33572524309546,1,0,1,0,39.0185885624475
5966,"campsite","large",41,0,0,22.8664290612027,1,1,0,0,57.3521715068186
5967,"backyard","small",11,1,0,5.16028007369597,1,0,1,0,49.2265838742462
5968,"beach","large",37,0,0,27.9054524253702,1,1,1,1,54.2932888090616
5969,"campsite","small",9,1,0,3.54388152642441,1,1,0,0,44.865541716421
5970,"campsite","small",8,0,0,7.87381830728372,1,0,1,0,58.2760653327565
5971,"backyard","small",9,1,0,4.01561218136618,1,1,1,0,47.4058660999431
5972,"campsite","large",33,1,0,23.4915478046173,0,1,1,0,46.2141624441585
5973,"backyard","small",11,0,0,7.77524812454426,1,1,1,0,54.9291158699255
5974,"beach","small",18,0,0,12.3817997426704,1,1,0,0,55.4229933240249
5975,"campsite","small",10,0,1,1.45287999140115,1,1,0,0,35.0209070118898
5976,"campsite","small",14,1,0,6.49670920905353,0,1,0,0,45.0837776364664
5977,"backyard","small",9,1,0,5.03395192511452,1,1,1,0,47.1672943289777
5978,"campsite","small",11,0,0,7.13998156855572,1,1,0,0,54.5625780196913
5979,"backyard","small",10,0,0,5.21529062928252,1,1,0,0,56.8043584384708
5980,"campsite","small",11,0,0,9.23163333991934,1,1,1,1,56.5171871232872
5981,"backyard","small",13,1,0,6.70375527776336,1,1,1,1,48.5117735095029
5982,"backyard","small",11,1,1,8.99578989755626,1,1,1,0,26.4493101715055
5983,"beach","large",49,0,1,31.5692854744933,1,1,1,1,30.3826916400492
5984,"campsite","small",12,0,0,6.68961871879724,1,1,1,0,56.0246125181971
5985,"campsite","small",14,0,1,6.3347784438159,1,1,1,0,35.7674646464003
5986,"beach","small",10,1,0,5.97329429912208,0,1,0,0,44.0274970410546
5987,"campsite","small",12,0,0,5.71466696473534,1,1,0,1,57.2411182499074
5988,"beach","small",10,0,0,8.10594095542821,1,1,1,0,54.9765949336486
5989,"campsite","small",14,1,0,11.9074844645714,1,1,1,1,46.6903956025066
5990,"backyard","small",13,0,0,4.64655843289461,1,1,1,1,58.8043266926849
5991,"campsite","small",10,1,0,7.16097186426478,1,1,0,0,43.6343895255246
5992,"campsite","large",48,0,0,35.1141546697302,1,1,0,1,56.7255919140266
5993,"backyard","small",14,0,1,9.69242430690901,1,1,1,1,38.5107298368718
5994,"campsite","small",13,1,0,6.37026650954573,1,1,0,0,43.8359936490755
5995,"backyard","small",16,1,0,11.7532406924036,1,1,0,0,48.4923013106531
