"ID","location","size_est","size_actual","charcoal_present","smoker_present","salads","burgers","hotdogs","chicken","beyond_items"
1597,"backyard","small",5,0,0,2.87367039227166,1,1,0,0
1598,"campsite","large",46,1,0,38.5688378847238,1,1,1,1
1599,"backyard","small",14,1,0,9.61709858983932,1,0,1,0
1600,"campsite","small",10,0,0,6.64524510230948,1,1,0,0
1601,"campsite","small",13,1,0,7.14804260523951,1,1,1,1
1602,"backyard","small",8,1,0,4.96945678209996,1,1,1,1
1603,"backyard","small",10,1,0,6.35455402509808,1,1,1,0
1604,"backyard","small",11,0,0,7.03273675110777,1,1,0,0
1605,"backyard","small",10,0,0,5.18386114942125,1,1,1,0
1606,"backyard","small",12,0,0,5.48796296262908,1,1,0,0
1607,"backyard","small",7,0,0,4.34073288848741,1,1,1,1
1608,"campsite","large",36,0,0,22.6035919699742,1,1,0,0
1609,"campsite","large",49,0,0,30.5257269547687,1,1,0,0
1610,"backyard","small",10,0,1,7.08362864279828,1,1,1,1
1611,"backyard","small",14,1,0,6.15807263611953,1,1,1,0
1612,"backyard","small",10,0,0,5.1248042108848,0,1,1,0
1613,"backyard","small",10,0,0,6.67602832826782,1,1,1,1
1614,"campsite","large",40,1,0,29.1488948930948,1,1,1,1
1615,"campsite","small",9,1,0,3.53925108490291,1,1,0,0
1616,"campsite","small",11,0,0,6.57962789829397,1,1,1,0
1617,"backyard","small",10,0,0,7.74925091495176,1,1,0,0
1618,"campsite","small",20,1,0,12.8531618673374,1,1,1,0
1619,"backyard","small",11,1,0,7.18725694219576,1,1,0,1
1620,"beach","large",26,1,1,14.5986194673839,1,0,0,0
1621,"backyard","large",41,0,0,40.0102888789149,1,1,1,1
1622,"beach","small",10,1,0,5.33532226696957,0,1,1,0
1623,"backyard","large",49,1,0,36.7779912121429,1,1,1,1
1624,"campsite","small",12,0,0,7.64994119941605,1,0,1,1
1625,"campsite","large",38,0,0,25.5337368659892,1,0,0,0
1626,"backyard","large",37,0,0,25.7429136768895,1,1,0,0
1627,"backyard","small",11,1,1,9.70187515920419,1,1,1,1
1628,"campsite","large",33,0,1,23.7129977307309,1,0,1,1
1629,"backyard","small",12,1,0,3.57622216111965,0,1,0,0
1630,"beach","large",44,1,1,33.9374609262374,1,1,1,0
1631,"campsite","small",12,1,0,7.25438361388706,1,1,1,0
1632,"beach","large",52,0,0,40.4831133677041,1,1,1,0
1633,"beach","large",44,1,0,30.4327690334484,1,1,1,0
1634,"backyard","small",11,1,0,6.27199483338906,1,1,1,0
1635,"backyard","small",11,0,1,7.80091605577849,0,1,0,0
1636,"campsite","small",8,1,0,4.44620944656831,1,1,1,0
1637,"campsite","small",15,1,1,7.72910266030819,1,1,1,0
1638,"backyard","small",16,1,0,10.5927672927812,1,1,0,1
1639,"beach","small",16,0,0,10.6150386680592,1,1,1,0
1640,"beach","large",23,0,0,14.4982932044721,1,1,1,0
1641,"backyard","small",10,0,0,5.34069033260646,1,1,0,0
1642,"campsite","small",13,0,0,7.90577004234167,0,1,1,1
1643,"backyard","small",8,0,0,5.67057897281355,1,1,0,0
1644,"campsite","small",11,1,0,5.7730271624512,1,1,0,0
1645,"backyard","small",10,0,0,6.80063850360935,1,1,1,0
1646,"backyard","small",14,1,1,7.22752593758296,1,1,1,1
1647,"campsite","small",13,0,0,8.82026977796375,1,1,0,0
1648,"backyard","small",15,1,0,9.67033822554471,1,1,1,0
1649,"backyard","small",10,1,1,5.82217609664817,0,1,1,0
1650,"campsite","small",13,1,0,7.37192491662398,1,1,0,1
1651,"backyard","small",10,1,0,4.64855513335196,1,0,1,0
1652,"backyard","small",10,0,0,5.6041612178936,1,1,1,1
1653,"campsite","small",9,1,0,4.99140549026868,1,1,1,1
1654,"campsite","small",12,1,1,7.16754842620436,1,1,0,0
1655,"campsite","small",7,1,0,3.21990285268768,0,1,0,0
1656,"backyard","small",11,1,0,6.80041285193707,0,1,0,0
1657,"backyard","small",15,0,1,11.366279910995,1,1,0,0
1658,"backyard","large",33,1,0,24.7276474484692,1,1,1,1
1659,"campsite","large",32,0,0,27.0177795003734,1,1,0,0
1660,"backyard","small",12,1,0,5.65606959103575,0,1,1,0
1661,"backyard","large",39,0,0,27.9625516541944,1,1,1,0
1662,"backyard","small",14,1,1,5.04310751968058,1,1,1,0
1663,"beach","small",8,0,1,6.03957744244896,1,1,1,0
1664,"backyard","small",10,1,0,8.43346755410126,1,1,1,0
1665,"campsite","small",14,1,0,7.94734252056732,0,1,1,0
1666,"campsite","small",12,0,0,10.6489485417591,1,1,1,1
1667,"backyard","large",40,0,0,31.774040119014,1,1,1,0
1668,"campsite","small",11,0,1,8.14833460547698,1,1,1,0
1669,"backyard","small",13,1,0,8.92339430174101,1,1,1,0
1670,"backyard","small",16,1,1,11.9953908015076,1,1,0,0
1671,"campsite","large",40,0,0,30.3302710076773,1,1,1,1
1672,"beach","small",6,0,0,3.24149083702201,1,1,0,0
1673,"campsite","small",15,1,0,11.9921269257324,1,1,0,1
1674,"beach","small",16,1,0,13.3965452950905,1,1,0,1
1675,"campsite","small",12,0,0,8.11650655627776,1,1,0,1
1676,"backyard","small",12,0,0,4.46002129818995,1,1,1,0
1677,"backyard","large",37,0,0,26.6424509422048,1,1,1,1
1678,"campsite","small",14,0,1,9.30254668685351,0,1,1,1
1679,"campsite","large",39,1,0,25.1480849807693,1,1,0,0
1680,"backyard","small",15,1,1,9.84042836008081,0,1,1,1
1681,"backyard","large",44,0,0,29.4018108740722,1,1,1,1
1682,"backyard","small",11,1,0,7.16903483066961,1,1,0,1
1683,"backyard","small",13,1,0,9.21951978093895,1,1,1,0
1684,"backyard","small",10,1,1,7.69647442530182,1,1,1,1
1685,"campsite","large",46,0,0,28.632138480153,1,1,1,0
1686,"campsite","small",14,1,0,8.84439638988885,0,1,1,0
1687,"campsite","large",22,0,1,16.3884495489991,1,1,0,1
1688,"backyard","small",12,0,1,9.77789189866835,1,1,1,1
1689,"backyard","small",11,0,0,8.08327195516026,1,1,1,1
1690,"backyard","small",10,0,0,8.06927081781849,1,1,1,0
1691,"backyard","small",12,1,1,6.12109414175308,1,1,1,0
1692,"backyard","small",14,1,0,8.64445309473618,0,1,0,0
1693,"backyard","large",46,0,0,41.1844448977568,1,0,1,0
1694,"backyard","small",13,0,0,7.20428427590897,0,1,1,0
1695,"beach","small",12,0,0,9.28051021106709,1,1,1,1
1696,"campsite","small",12,0,0,7.76903816803186,1,1,1,1
1697,"campsite","small",14,1,0,6.77709849058476,1,1,1,0
1698,"backyard","small",9,0,0,7.91874505953866,0,1,1,0
1699,"backyard","large",39,1,1,27.3307930049142,1,1,1,0
1700,"campsite","small",17,1,1,7.02672003097588,1,0,0,1
1701,"beach","small",13,0,0,8.01962300635406,1,1,1,0
1702,"backyard","small",13,0,0,11.730618702028,1,1,1,0
1703,"backyard","small",16,0,0,9.21778672573616,1,1,1,0
1704,"backyard","small",8,0,0,4.97184482231317,1,1,1,0
1705,"beach","small",18,1,0,9.25478176464862,1,1,0,0
1706,"backyard","small",9,1,0,3.70381481000201,1,1,1,0
1707,"backyard","small",11,1,0,4.44704218798465,1,1,0,1
1708,"campsite","small",13,0,1,6.54653326695111,1,1,1,1
1709,"backyard","large",42,0,0,36.1759197456855,1,1,0,0
1710,"backyard","small",11,1,0,4.42629682691078,1,1,0,1
1711,"backyard","small",16,1,0,8.68723775551986,1,1,1,0
1712,"campsite","small",8,0,1,1.81807513074987,0,1,1,0
1713,"backyard","large",38,0,0,30.0108920177644,1,1,1,0
1714,"backyard","small",11,0,0,5.1950026971505,0,1,0,1
1715,"backyard","small",11,1,0,10.0188272684375,1,1,1,0
1716,"backyard","small",15,0,0,7.36308317694407,1,1,0,1
1717,"backyard","small",13,1,0,5.91172287931399,1,0,0,1
1718,"backyard","small",10,1,0,10.201306977217,1,1,1,0
1719,"backyard","small",13,1,0,12.4701749177359,1,1,1,0
1720,"backyard","small",17,0,1,9.560785086549,1,1,0,0
1721,"beach","small",16,0,0,10.816943270185,1,0,1,0
1722,"backyard","small",12,0,0,9.28232193644036,1,1,1,0
1723,"backyard","small",19,1,1,15.0361184707302,1,1,0,1
1724,"beach","small",13,1,0,7.7445641623385,1,1,1,0
1725,"beach","large",49,1,1,37.5979043519044,1,1,1,0
1726,"backyard","small",13,0,0,7.18685173010956,1,1,1,0
1727,"backyard","small",9,0,0,5.58166123695919,0,1,0,0
1728,"backyard","large",47,1,1,33.5697825718882,1,0,1,0
1729,"backyard","small",7,0,1,3.55205447275433,1,1,1,1
1730,"backyard","small",13,1,0,7.92170259335175,0,1,1,1
1731,"campsite","small",8,1,0,5.54572508930175,0,1,0,1
1732,"campsite","small",14,1,0,7.88032965829899,1,1,0,0
1733,"backyard","small",13,1,1,8.2916014526981,1,1,0,1
1734,"campsite","large",35,0,0,22.8822472652624,0,0,1,0
1735,"backyard","small",11,0,1,6.73723015708361,1,1,0,0
1736,"backyard","large",44,1,0,34.3018934084824,1,1,1,1
1737,"campsite","small",16,1,0,11.5496232465471,1,1,1,0
1738,"backyard","small",14,0,0,8.03232681823535,1,1,1,1
1739,"backyard","small",8,1,1,5.42001377938971,1,1,1,0
1740,"backyard","large",41,1,0,27.8931103410064,1,1,0,1
1741,"backyard","large",45,0,0,29.4675709361411,1,1,1,0
1742,"campsite","small",14,0,0,9.95713953037729,1,1,0,0
1743,"backyard","small",11,1,0,5.06606737624338,1,1,1,0
1744,"beach","large",37,0,0,29.1439033099489,1,1,1,1
1745,"backyard","small",13,0,0,7.44634206162498,1,1,0,0
1746,"beach","small",10,1,0,7.93828497496123,1,1,1,0
1747,"backyard","large",54,0,0,36.5985453146738,1,1,1,0
1748,"backyard","small",8,1,0,4.63847714884436,1,1,1,1
1749,"backyard","small",12,0,0,3.70085559737043,1,1,0,0
1750,"backyard","small",7,0,0,3.47610600195747,0,1,0,1
1751,"backyard","small",14,1,0,7.52067684536252,1,1,1,0
1752,"campsite","small",11,1,0,12.5643601234364,1,1,0,0
1753,"campsite","small",13,0,0,5.86474893171629,1,0,0,0
1754,"backyard","large",43,1,0,31.441725249041,1,1,0,0
1755,"backyard","large",41,0,0,27.6242139694967,0,1,1,0
1756,"campsite","small",9,0,0,4.8339179278639,1,1,1,1
1757,"beach","large",38,0,0,30.8180822431819,1,1,0,1
1758,"backyard","large",32,1,0,25.9095188897034,1,1,1,0
1759,"campsite","large",56,1,0,36.7574923376207,1,1,1,0
1760,"backyard","small",14,1,0,10.8938071551637,1,1,0,0
1761,"backyard","small",8,0,0,6.63705600981499,0,1,0,0
1762,"campsite","small",16,1,0,14.4667767416423,1,1,1,0
1763,"backyard","small",11,1,0,7.18594620364617,1,1,1,0
1764,"backyard","small",9,1,1,6.04949071862424,1,1,0,0
1765,"backyard","small",13,0,0,8.25931502473096,1,1,0,0
1766,"backyard","large",48,0,0,28.3770862657101,1,1,0,1
1767,"backyard","small",11,0,1,9.25307612443859,1,1,1,1
1768,"backyard","small",9,0,0,5.68422480704436,1,1,1,0
1769,"backyard","small",11,0,0,8.57385403733744,1,1,1,1
1770,"campsite","large",35,0,0,21.64360504903,1,1,1,0
1771,"backyard","small",17,1,0,5.85804315752816,1,1,1,0
1772,"backyard","small",17,0,0,13.861873880147,1,1,1,0
1773,"backyard","small",17,1,0,7.03762232896056,1,1,1,1
1774,"backyard","small",4,0,0,1.95314256745489,1,1,1,0
1775,"backyard","small",10,1,0,7.02254311033983,1,1,1,0
1776,"backyard","small",14,0,0,12.1189100011136,1,1,1,0
1777,"backyard","large",47,0,0,36.5947142982049,1,1,0,0
1778,"beach","small",11,1,1,8.06333350910761,1,1,1,1
1779,"campsite","small",11,0,1,5.93441606581432,1,1,1,0
1780,"backyard","small",11,1,0,8.19749718231391,1,1,0,0
1781,"backyard","large",50,0,0,40.0949212743407,1,1,1,0
1782,"backyard","small",13,1,0,9.90487346338731,0,1,1,1
1783,"backyard","small",13,0,1,8.07952106353473,1,1,1,1
1784,"backyard","small",15,1,0,10.8803947912902,1,1,1,0
1785,"beach","large",43,1,0,35.1307501166838,1,1,1,0
1786,"backyard","small",10,1,1,8.84666305164847,1,0,1,1
1787,"backyard","small",10,1,0,6.47753814328878,0,1,1,0
1788,"backyard","large",43,0,0,34.0784391766851,1,1,1,0
1789,"backyard","small",24,1,1,18.4515020743158,1,1,0,0
1790,"backyard","small",8,1,0,3.66489753757067,1,1,0,0
1791,"campsite","small",13,1,0,4.15275294749306,0,1,1,0
1792,"backyard","large",45,0,0,40.2418984607104,0,1,0,0
1793,"backyard","small",10,0,0,6.9776529269138,0,1,0,1
1794,"campsite","small",13,0,0,9.19100578983977,1,1,0,0
1795,"campsite","small",10,1,0,3.35077506190082,1,1,1,1
1796,"campsite","small",9,1,0,6.69639251112547,0,1,0,0
1797,"backyard","small",13,1,0,7.48299385785467,1,1,0,0
1798,"campsite","small",7,1,0,3.90424338064469,1,1,0,0
1799,"backyard","large",42,1,1,28.2140589711899,1,1,0,0
1800,"backyard","small",16,0,1,8.09897984882747,1,1,0,0
1801,"campsite","small",13,1,0,11.8622032531605,0,1,0,1
1802,"campsite","small",14,0,1,11.5305908967584,1,1,0,1
1803,"campsite","large",33,0,0,23.2741835261001,1,1,0,0
1804,"campsite","small",13,1,0,6.97959441296174,1,1,0,1
1805,"backyard","small",14,0,0,8.35692773477092,1,1,1,0
1806,"backyard","small",12,0,0,6.17589037608918,1,1,1,0
1807,"campsite","small",8,1,0,3.29860581971302,1,1,1,1
1808,"beach","small",7,1,0,3.46759317946656,1,1,0,0
1809,"backyard","small",8,1,0,5.9628621178537,1,1,1,0
1810,"beach","large",42,0,0,27.1857418688942,1,1,1,1
1811,"beach","small",9,0,0,6.62491399150296,1,1,1,1
1812,"backyard","small",8,1,0,4.09179698144691,1,1,1,1
1813,"campsite","small",11,1,0,8.84626002582345,1,1,1,0
1814,"campsite","large",42,0,0,27.2569997963793,0,1,1,0
1815,"backyard","small",7,0,0,4.17995416117316,0,1,1,0
1816,"backyard","small",8,1,0,7.69046104376765,0,1,1,1
1817,"backyard","small",15,1,0,7.8735121455456,0,1,1,0
1818,"backyard","small",10,0,0,7.55675186241147,1,0,0,0
1819,"backyard","small",9,0,1,4.68489567580201,1,1,1,0
1820,"backyard","small",16,0,0,14.9970068997368,1,1,1,0
1821,"campsite","small",8,0,0,5.6815984830939,1,1,0,0
1822,"backyard","large",53,0,0,43.6242645761428,1,1,1,0
1823,"backyard","small",14,0,0,7.96095543752041,1,1,1,1
1824,"campsite","small",11,1,0,8.91910040761262,1,1,1,0
1825,"beach","small",7,0,0,4.33662184561079,1,1,1,1
1826,"backyard","small",18,0,0,15.2708170464649,1,1,1,0
1827,"beach","small",12,0,1,8.79885928796302,1,0,1,0
1828,"backyard","large",45,1,0,37.4699426115125,1,1,1,0
1829,"backyard","small",8,0,0,4.68049564725034,1,1,1,0
1830,"beach","large",41,1,1,30.1635125661176,0,1,0,1
1831,"campsite","small",19,1,0,13.8825453345297,1,1,1,1
1832,"backyard","large",23,0,0,17.0768439586224,1,1,0,1
1833,"backyard","small",13,1,0,9.64776722791145,1,1,0,0
1834,"beach","small",12,1,0,5.78112429562401,1,1,1,0
1835,"backyard","small",14,0,0,9.66329658759417,1,1,1,0
1836,"campsite","small",9,0,1,4.84868137874606,1,1,1,0
1837,"backyard","small",8,0,0,4.51532044594817,1,1,1,1
1838,"backyard","small",9,1,0,6.61022331996437,1,1,1,1
1839,"backyard","small",16,0,0,12.737647002351,0,1,0,1
1840,"campsite","large",50,0,0,38.2491853346799,1,1,1,0
1841,"backyard","small",9,0,0,1.72347430249192,1,0,0,1
1842,"backyard","small",8,0,1,5.74694600170509,1,1,1,0
1843,"backyard","large",44,1,1,27.0588993549819,0,0,1,1
1844,"backyard","small",12,0,0,9.48797988712074,1,1,1,1
1845,"campsite","small",10,1,0,6.04927743077487,1,1,0,0
1846,"campsite","large",36,0,0,27.4215617043601,1,1,0,0
1847,"campsite","small",10,0,0,6.79516278963851,0,1,1,0
1848,"backyard","small",13,0,0,10.416863663829,1,1,1,0
1849,"campsite","small",11,1,0,4.41783904329625,1,1,0,0
1850,"backyard","small",10,0,0,6.8890446219032,1,1,1,0
1851,"backyard","small",15,1,0,7.58009125674914,0,1,1,0
1852,"campsite","large",36,1,0,26.7504045023965,1,1,1,1
1853,"campsite","small",10,1,0,6.88081250707272,1,1,0,1
1854,"backyard","small",10,1,0,8.19929192518948,1,1,1,0
1855,"backyard","small",11,0,1,8.26575875967032,1,1,1,0
1856,"backyard","small",14,1,0,10.7686770535615,1,1,0,0
1857,"backyard","small",9,1,0,4.91907063493828,1,1,1,1
1858,"backyard","small",12,1,1,9.95886595912396,1,1,0,0
1859,"campsite","small",10,0,0,5.65035585941514,0,1,1,0
1860,"backyard","small",11,0,0,9.5722011121191,1,1,0,1
1861,"backyard","small",12,0,0,10.202996022673,0,1,1,1
1862,"beach","large",34,0,0,27.7262064198691,1,1,0,0
1863,"backyard","small",13,1,0,8.2418628217389,0,1,1,1
1864,"backyard","small",14,0,0,11.4521544275929,1,1,0,0
1865,"campsite","large",43,1,0,24.9237609771817,1,1,1,0
1866,"campsite","small",15,1,0,8.72247323496124,1,1,1,0
1867,"backyard","large",39,0,0,30.9377748230499,1,1,1,0
1868,"backyard","small",15,0,0,8.30652137635302,1,1,0,0
1869,"backyard","small",10,0,0,8.06446083144283,1,1,0,1
1870,"backyard","small",18,1,0,10.8978198458143,0,1,1,0
1871,"campsite","small",16,1,1,14.4202746673749,1,1,0,0
1872,"beach","small",9,1,0,6.09898820658574,0,1,0,0
1873,"backyard","small",11,1,1,6.32256684414027,1,1,1,0
1874,"backyard","small",9,0,0,5.17897017716658,1,1,1,0
1875,"campsite","small",10,0,1,6.05239592488688,0,1,0,0
1876,"backyard","large",37,0,0,32.3017987527168,1,0,1,0
1877,"backyard","small",11,0,0,4.23954509515603,1,1,0,0
1878,"campsite","small",11,0,0,4.85331309214887,1,1,1,0
1879,"beach","small",13,0,0,5.7355344178812,1,1,0,0
1880,"backyard","small",11,0,0,10.3110984808823,1,1,0,1
1881,"campsite","small",17,1,1,10.8494975805806,0,1,1,1
1882,"backyard","large",51,1,1,32.6832565551475,0,1,0,0
1883,"campsite","large",45,1,0,38.0211810324741,1,1,0,0
1884,"backyard","small",8,1,0,5.26720805670043,1,1,0,0
1885,"beach","small",14,1,0,12.0563519641221,1,1,0,0
1886,"campsite","large",47,0,0,34.4966779332309,1,1,0,0
1887,"beach","small",12,1,0,6.62887397527249,1,1,1,0
1888,"campsite","large",35,0,0,27.6226830131675,0,1,0,0
1889,"backyard","small",12,1,0,6.33033765148857,1,1,1,0
1890,"backyard","small",12,1,1,6.47368210453472,1,1,1,1
1891,"backyard","small",10,0,1,7.69776531592846,1,1,1,0
1892,"backyard","small",17,0,1,7.90270274946417,0,1,1,1
1893,"backyard","small",13,0,0,8.57536470388996,1,1,0,1
1894,"beach","small",17,0,0,8.9795471914307,0,1,1,0
1895,"campsite","small",10,0,0,8.29818182782274,0,1,1,1
1896,"beach","large",43,0,0,33.9991558827323,1,1,1,1
1897,"backyard","large",41,0,0,27.1913712357928,1,1,1,1
1898,"beach","large",55,0,1,32.6211174240197,1,1,0,0
1899,"backyard","small",13,1,0,8.17449483707144,1,1,0,0
1900,"backyard","small",12,1,0,9.07054211428233,1,1,1,0
1901,"backyard","small",7,1,0,5.0021079726133,1,1,1,1
1902,"campsite","small",11,0,0,7.82377647522365,1,1,1,0
1903,"backyard","small",15,1,1,12.0040808486463,0,1,1,1
1904,"backyard","small",12,1,0,4.99196249706054,1,1,0,0
1905,"backyard","large",47,0,0,37.6361494389987,1,1,0,0
1906,"campsite","small",14,1,0,5.92031660226917,1,1,1,0
1907,"campsite","small",18,0,0,11.0214378435785,1,1,0,1
1908,"backyard","small",9,0,0,7.09238074689436,0,1,1,0
1909,"backyard","large",44,0,0,24.8806943810848,1,1,1,1
1910,"beach","small",12,0,0,8.8780141822766,1,1,0,1
1911,"campsite","small",15,1,0,6.8171818640579,1,1,1,1
1912,"backyard","small",11,1,1,6.22437916903782,0,1,0,1
1913,"backyard","large",43,0,0,35.3123692121746,0,1,1,1
1914,"campsite","small",11,0,1,6.33176165491113,1,1,1,0
1915,"campsite","small",13,1,0,9.80211716254263,1,1,0,0
1916,"backyard","large",32,0,1,22.7879656205168,1,1,1,0
1917,"backyard","small",13,1,0,7.94420416373799,1,1,0,0
1918,"backyard","large",40,0,0,26.3820809923538,1,1,0,0
1919,"backyard","small",11,0,0,6.02462986088194,1,1,1,0
1920,"backyard","small",16,1,0,7.66552164574024,1,0,1,0
1921,"backyard","large",38,0,1,25.9365448895546,1,1,0,0
1922,"beach","large",39,0,0,26.8801103416137,1,1,0,0
1923,"backyard","large",35,1,0,25.5428599042794,1,1,0,1
1924,"backyard","large",43,1,0,35.2616960377832,0,1,1,1
1925,"backyard","small",12,0,1,7.71954525373141,1,1,1,0
1926,"backyard","small",11,0,0,9.44328638862166,1,1,1,0
1927,"beach","small",13,0,0,7.96133027537767,1,1,0,0
1928,"backyard","large",36,0,0,29.013694614139,0,1,0,0
1929,"beach","small",12,1,0,8.28607100457383,1,1,1,1
1930,"backyard","small",10,1,0,6.17411929835894,1,1,0,1
1931,"backyard","large",33,0,0,27.1994418273086,1,1,1,1
1932,"campsite","small",16,1,0,17.5436186646621,1,1,1,1
1933,"backyard","small",9,1,0,6.84705523598548,1,1,0,0
1934,"campsite","small",11,1,0,5.77628827700758,1,1,0,0
1935,"backyard","small",9,0,0,5.52033201923079,0,1,1,0
1936,"backyard","large",54,1,0,42.8171065579409,1,1,1,0
1937,"backyard","small",11,0,0,7.96453537688276,1,1,1,0
1938,"beach","small",16,0,0,6.72654796172281,0,1,1,1
1939,"beach","small",15,1,0,9.215338970349,1,1,0,1
1940,"campsite","large",50,0,0,30.2562943977467,1,1,0,0
1941,"backyard","small",15,0,0,10.4102183299451,1,1,1,0
1942,"backyard","small",11,1,0,6.07589768031929,1,1,1,0
1943,"backyard","large",40,0,1,32.4340432316399,1,1,0,0
1944,"backyard","small",11,0,0,8.57509751706812,1,1,1,0
1945,"campsite","small",10,0,0,9.21706946986787,1,1,1,1
1946,"backyard","small",14,0,0,10.4251453039642,1,1,0,0
1947,"campsite","small",11,1,0,6.3950324866768,1,1,1,0
1948,"backyard","small",10,0,0,8.52866325857139,1,1,1,0
1949,"backyard","small",12,0,0,8.58898625085809,1,1,1,1
1950,"backyard","small",9,1,0,5.13128177671892,1,1,1,0
1951,"campsite","small",15,0,0,8.37083088158666,1,1,1,0
1952,"backyard","large",51,1,0,27.4721285281492,0,1,1,1
1953,"campsite","small",6,0,0,4.38400376091594,1,1,1,0
1954,"backyard","small",13,0,0,3.53947014404769,1,1,1,1
1955,"backyard","large",25,1,0,24.404320262775,1,1,1,0
1956,"beach","small",15,0,0,8.84671322330146,1,1,1,1
1957,"campsite","large",42,1,0,38.1745564314596,1,1,1,0
1958,"backyard","small",16,0,0,11.7806057034968,1,1,1,0
1959,"campsite","small",9,1,0,2.77861066192849,1,1,1,0
1960,"campsite","small",10,0,0,6.61712108586385,1,1,0,0
1961,"campsite","small",8,1,0,5.69922287233314,1,1,1,0
1962,"backyard","small",18,1,0,15.6778347980516,1,1,0,0
1963,"backyard","small",11,1,0,6.28002900613202,1,0,0,0
1964,"beach","large",51,1,1,41.510092929701,1,1,0,0
1965,"backyard","small",17,1,0,10.4370290939493,1,1,0,0
1966,"beach","large",53,0,0,43.9380795308397,1,1,1,1
1967,"campsite","small",8,0,0,5.72687659696635,1,1,0,0
1968,"campsite","small",14,1,0,13.167120624055,0,1,1,0
1969,"campsite","small",12,1,1,5.71253110167007,0,1,0,0
1970,"backyard","small",8,0,0,6.01654675555254,0,1,1,0
1971,"backyard","small",12,0,0,7.65689069175981,1,1,1,0
